0.000000000000000000e+00, 6.100000000000000977e-01, 6.200000000000001066e-01
1.666666666666666644e-02, 6.099999818360779535e-01, 6.199999506866492593e-01
3.333333333333333287e-02, 6.099999487537435261e-01, 6.199998435807040353e-01
5.000000000000000278e-02, 6.099999121314867434e-01, 6.199997098105024529e-01
6.666666666666666574e-02, 6.099998757522707704e-01, 6.199995629778020101e-01
8.333333333333332871e-02, 6.099998408659185190e-01, 6.199994096328736992e-01
1.000000000000000056e-01, 6.099998072574919217e-01, 6.199992530747060471e-01
1.166666666666666685e-01, 6.099997744088900831e-01, 6.199990949763116710e-01
1.333333333333333315e-01, 6.099997419418126121e-01, 6.199989361360462858e-01
1.500000000000000222e-01, 6.099997096962486154e-01, 6.199987769179942099e-01
1.666666666666666574e-01, 6.099996777477751930e-01, 6.199986175048937120e-01
1.833333333333333481e-01, 6.099996462257575303e-01, 6.199984579793131889e-01
2.000000000000000111e-01, 6.099996151440114645e-01, 6.199982983702153616e-01
2.166666666666666741e-01, 6.099995844227018571e-01, 6.199981386792151605e-01
2.333333333333333370e-01, 6.099995539643200404e-01, 6.199979788921843316e-01
2.500000000000000000e-01, 6.099995236618781513e-01, 6.199978189703133635e-01
2.666666666666666630e-01, 6.099994934352284126e-01, 6.199976588500244468e-01
2.833333333333333259e-01, 6.099994632276719564e-01, 6.199974984245453236e-01
3.000000000000000444e-01, 6.099994330445303037e-01, 6.199973375374792095e-01
3.166666666666666519e-01, 6.099994029396466066e-01, 6.199971760929423592e-01
3.333333333333333148e-01, 6.099993729200366976e-01, 6.199970142455927258e-01
3.500000000000000333e-01, 6.099993428495160686e-01, 6.199968523810399645e-01
3.666666666666666963e-01, 6.099993124686744483e-01, 6.199966909299375883e-01
3.833333333333333037e-01, 6.099992814924257711e-01, 6.199965301639743798e-01
4.000000000000000222e-01, 6.099992496357617977e-01, 6.199963700953635692e-01
4.166666666666666852e-01, 6.099992165969796432e-01, 6.199962104446410383e-01
4.333333333333333481e-01, 6.099991820349144334e-01, 6.199960506798513071e-01
4.499999999999999556e-01, 6.099991455557554065e-01, 6.199958900505896375e-01
4.666666666666666741e-01, 6.099991066490170200e-01, 6.199957276657380723e-01
4.833333333333333370e-01, 6.099990645429481662e-01, 6.199955627364389654e-01
5.000000000000000000e-01, 6.099990181563891278e-01, 6.199953955921281290e-01
5.035562569789857612e-01, 6.099990075225795172e-01, 6.199953599074116140e-01
5.202229236456524797e-01, 6.099989994254952919e-01, 6.199953152686146218e-01
5.368895903123191982e-01, 6.099989979722966194e-01, 6.199953072291933820e-01
5.535562569789858056e-01, 6.099989971632080454e-01, 6.199953045563849630e-01
5.702229236456524131e-01, 6.099989966295238375e-01, 6.199953034127508866e-01
5.868895903123191315e-01, 6.099989962581514602e-01, 6.199953028239385544e-01
6.035562569789857390e-01, 6.099989959923250993e-01, 6.199953024763209530e-01
6.202229236456525685e-01, 6.099989957991487355e-01, 6.199953022501616395e-01
6.368895903123191760e-01, 6.099989956581155504e-01, 6.199953020936994630e-01
6.535562569789857834e-01, 6.099989955559546040e-01, 6.199953019820707567e-01
6.702229236456525019e-01, 6.099989954834401651e-01, 6.199953019012380828e-01
6.868895903123191093e-01, 6.099989954830711270e-01, 6.199953019010623345e-01
