0.000000000000000000e+00, 3.963394392614108419e+00
1.666666666666666990e-02, 3.794305579935486339e+00
3.333333333333333981e-02, 3.723346291161018229e+00
5.000000000000000278e-02, 3.668348680851408083e+00
6.666666666666667962e-02, 3.625568371231209674e+00
8.333333333333334259e-02, 3.587570505868098003e+00
1.000000000000000056e-01, 3.550953212804692782e+00
1.166666666666666824e-01, 3.515699709305865284e+00
1.333333333333333592e-01, 3.481490159716606136e+00
1.500000000000000222e-01, 3.448450902931895712e+00
1.666666666666666852e-01, 3.418319879308613363e+00
1.833333333333333759e-01, 3.389166416496287582e+00
2.000000000000000111e-01, 3.356932225189404484e+00
2.166666666666667018e-01, 3.319332340942442006e+00
2.333333333333333648e-01, 3.273901007056666757e+00
2.500000000000000000e-01, 3.217121601485122717e+00
2.666666666666667185e-01, 3.142200155991817123e+00
2.833333333333333814e-01, 3.037246289268785482e+00
2.878889164229990194e-01, 3.000010000000000066e+00
3.045555830896656824e-01, 3.600147736457981917e+00
3.212222497563323453e-01, 3.650401246503890640e+00
3.378889164229990083e-01, 3.669684770775296645e+00
3.545555830896656713e-01, 3.678126022845403575e+00
3.712222497563323342e-01, 3.682223095557823456e+00
3.878889164229990527e-01, 3.684313644148689448e+00
4.045555830896657157e-01, 3.685316116113866336e+00
4.212222497563323231e-01, 3.685707016204304409e+00
4.378889164229989861e-01, 3.685796564558695643e+00
4.545555830896657046e-01, 3.685699120109683147e+00
4.712222497563323675e-01, 3.998802467442923003e+00
4.878889164229990860e-01, 4.026795851294339812e+00
5.045555830896657490e-01, 4.043000492552925706e+00
5.212222497563323564e-01, 4.064838180774866139e+00
5.378889164229990749e-01, 4.089384380904415472e+00
5.545555830896656824e-01, 4.116020479639415086e+00
5.712222497563324008e-01, 4.145768725369517682e+00
5.878889164229991193e-01, 4.180620333754412776e+00
5.959330193926358765e-01, 4.199990000000000556e+00
6.125996860593024840e-01, 4.198999999999999844e+00
6.292663527259692025e-01, 4.198999999999999844e+00
6.459330193926359209e-01, 4.198999999999999844e+00
6.625996860593026394e-01, 4.198999999999999844e+00
6.792663527259692469e-01, 4.198999999999999844e+00
6.959330193926358543e-01, 4.198999999999999844e+00
7.125996860593025728e-01, 4.198999999999999844e+00
7.292663527259692913e-01, 4.198999999999999844e+00
7.459330193926360097e-01, 4.198999999999999844e+00
7.625996860593026172e-01, 4.198999999999999844e+00
7.792663527259692247e-01, 4.043471921893276644e+00
7.959330193926359431e-01, 3.666313143170279787e+00
8.125996860593025506e-01, 3.619206939849354931e+00
8.292663527259692691e-01, 3.583111246942063399e+00
8.459330193926359875e-01, 3.547037996477942379e+00
8.625996860593025950e-01, 3.517381367988675844e+00
8.792663527259693135e-01, 3.493528681314793438e+00
8.959330193926359209e-01, 3.470724003811960667e+00
9.125996860593025284e-01, 3.447494309540967361e+00
9.292663527259692469e-01, 3.420860733705030299e+00
9.459330193926358543e-01, 3.390608968634037268e+00
9.625996860593025728e-01, 3.356031147245983615e+00
9.792663527259692913e-01, 3.311537033291185317e+00
9.959330193926358987e-01, 3.252300442380577472e+00
1.012599686059302506e+00, 3.168746448119819092e+00
1.029266352725969114e+00, 3.044754788464901551e+00
1.033803390392419530e+00, 3.000010000000000066e+00
1.050470057059086137e+00, 3.587766773843497958e+00
1.067136723725752745e+00, 3.631719463791228453e+00
1.083803390392419574e+00, 3.647510890140354789e+00
1.100470057059086182e+00, 3.654169836733485610e+00
1.117136723725752789e+00, 3.657460442712953785e+00
1.133803390392419619e+00, 3.659279395562576198e+00
1.150470057059086226e+00, 3.660330031908135773e+00
1.167136723725753056e+00, 3.660941282368648686e+00
1.183803390392419663e+00, 3.661244705262467036e+00
1.200470057059086271e+00, 3.661314642940712183e+00
1.217136723725752878e+00, 3.992806901784593077e+00
1.233803390392419486e+00, 4.021082768830369858e+00
1.250470057059086093e+00, 4.034737289248173653e+00
1.267136723725752923e+00, 4.051755841480384923e+00
1.283803390392419530e+00, 4.072588585817056739e+00
1.300470057059086137e+00, 4.095280717702379114e+00
1.317136723725752967e+00, 4.120811893248176538e+00
1.333803390392419574e+00, 4.150729731950742796e+00
1.350470057059086404e+00, 4.187181309877471058e+00
1.355743218524767091e+00, 4.199989999999999668e+00
1.372409885191433698e+00, 4.198999999999999844e+00
1.389076551858100306e+00, 4.198999999999999844e+00
1.405743218524766913e+00, 4.198999999999999844e+00
1.422409885191433521e+00, 4.198999999999999844e+00
1.439076551858100128e+00, 4.198999999999999844e+00
1.455743218524767180e+00, 4.198999999999999844e+00
1.472409885191433787e+00, 4.198999999999999844e+00
1.489076551858100395e+00, 4.198999999999999844e+00
1.505743218524767002e+00, 4.198999999999999844e+00
1.522409885191433832e+00, 4.198999999999999844e+00
1.539076551858100439e+00, 4.030983437458917074e+00
