1.099855260957592451e+00, 4.198999999999999844e+00
1.116521927624259058e+00, 4.198999999999999844e+00
1.133188594290925666e+00, 4.198999999999999844e+00
1.149855260957592273e+00, 4.198999999999999844e+00
1.166521927624259103e+00, 4.198999999999999844e+00
1.183188594290925710e+00, 4.198999999999999844e+00
1.199855260957592318e+00, 4.076743609811494196e+00
1.216521927624258925e+00, 3.786830088405134909e+00
1.233188594290925533e+00, 3.749168511305642770e+00
1.249855260957592140e+00, 3.725349084351462725e+00
1.266521927624258970e+00, 3.704684215793930591e+00
1.283188594290925577e+00, 3.684721037702769930e+00
1.299855260957592407e+00, 3.663539466624069707e+00
1.316521927624259014e+00, 3.641205048400235178e+00
1.333188594290925622e+00, 3.619245212967266756e+00
1.349855260957592451e+00, 3.600604695627056984e+00
1.366521927624259058e+00, 3.585497988606007880e+00
1.383188594290925666e+00, 3.571809229390158436e+00
1.399855260957592273e+00, 3.558592127214743162e+00
1.416521927624258881e+00, 3.545728213977493937e+00
1.433188594290925710e+00, 3.533313240455350002e+00
1.449855260957592318e+00, 3.520457999404353444e+00
1.466521927624258925e+00, 3.506723610443669870e+00
1.483188594290925533e+00, 3.491672624761667620e+00
1.499855260957592140e+00, 3.475246028137264354e+00
1.516521927624259192e+00, 3.457474546849555352e+00
1.533188594290925577e+00, 3.437831094045106894e+00
1.549855260957592407e+00, 3.414183741339941847e+00
1.566521927624259014e+00, 3.385277619288948880e+00
1.583188594290925622e+00, 3.349013331189079068e+00
1.599855260957592229e+00, 3.300643066438811335e+00
1.616521927624259058e+00, 3.233862214851318306e+00
1.633188594290925666e+00, 3.134202495969483415e+00
1.646100790601836339e+00, 3.000009999999998289e+00
1.662767457268502946e+00, 3.497498944600088144e+00
1.679434123935169554e+00, 3.534837772028472713e+00
1.696100790601836161e+00, 3.548605412538282877e+00
1.712767457268502769e+00, 3.554721153269065237e+00
1.729434123935169598e+00, 3.557863417583440935e+00
1.746100790601836428e+00, 3.559660001879381142e+00
1.762767457268503035e+00, 3.560784413962460704e+00
1.779434123935169643e+00, 3.561530247022919760e+00
1.796100790601836250e+00, 3.562045472104232058e+00
1.812767457268503080e+00, 3.562413626587836557e+00
1.829434123935169687e+00, 3.893165602870269026e+00
1.846100790601836295e+00, 3.915190749351394661e+00
1.862767457268502902e+00, 3.929048582728653649e+00
1.879434123935169509e+00, 3.940658813244227510e+00
1.896100790601836339e+00, 3.949883374648427203e+00
1.912767457268502946e+00, 3.956859709270887038e+00
1.929434123935169776e+00, 3.963254845427890860e+00
1.946100790601836383e+00, 3.970331243971083168e+00
1.962767457268502991e+00, 3.979459056514385917e+00
1.979434123935169820e+00, 3.989965869850613522e+00
1.996100790601836428e+00, 4.001742673178259047e+00
2.012767457268502813e+00, 4.014585100071886181e+00
2.029434123935169865e+00, 4.028484833242633734e+00
2.046100790601836472e+00, 4.043681930157274174e+00
2.062767457268503080e+00, 4.060280710271137572e+00
2.079434123935169687e+00, 4.078518979552543833e+00
2.096100790601836295e+00, 4.098673419545675323e+00
2.112767457268502902e+00, 4.121193537590893463e+00
2.129434123935169509e+00, 4.146157631192056492e+00
2.146100790601836561e+00, 4.173368169467849498e+00
2.161196405441211610e+00, 4.199990000000000556e+00
2.177863072107878217e+00, 4.198999999999999844e+00
2.194529738774544825e+00, 4.198999999999999844e+00
2.211196405441211432e+00, 4.198999999999999844e+00
2.227863072107878040e+00, 4.198999999999999844e+00
2.244529738774545091e+00, 4.198999999999999844e+00
2.261196405441211699e+00, 4.198999999999999844e+00
2.277863072107878306e+00, 4.198999999999999844e+00
2.294529738774544914e+00, 4.198999999999999844e+00
2.311196405441211521e+00, 4.198999999999999844e+00
2.327863072107878128e+00, 4.198999999999999844e+00
2.344529738774544736e+00, 4.076384218279986094e+00
