0.001066078	4.677641479
0.04127378	4.644683282
0.065398401	4.624544491
0.087225439	4.605817904
0.111541525	4.583884361
0.135474681	4.560240584
0.159407836	4.532832785
0.181745448	4.501341158
0.205678604	4.457338141
0.228016216	4.402923924
0.2511516	4.332891131
0.275084755	4.258089292
0.298220139	4.207830784
0.322153295	4.188935442
0.345288679	4.17863599
0.369221834	4.153128849
0.393952762	4.114585471
0.41469483	4.081534055
0.440223529	4.045142826
0.461763369	4.018022748
0.486494297	3.988543486
0.508831909	3.960532834
0.532765064	3.926203403
0.55669822	3.887774756
0.57823806	3.853985488
0.598182357	3.826732718
0.648441983	3.77432205
0.672375139	3.75345048
0.697106067	3.732788812
0.719443679	3.714467925
0.743376834	3.694990625
0.764916674	3.67751997
0.788052058	3.658782043
0.812782986	3.638765136
0.835120598	3.620690359
0.859053753	3.601326743
0.882189137	3.582609522
0.905324521	3.563892695
0.930055448	3.543885238
0.951595288	3.526459456
0.968348497	3.51290609
0.982708391	3.501288927
0.9994616	3.487735574
