0.01	1.739382167
0.031296231	0.981007568
0.034999017	0.902502607
0.038701798	0.83457424
0.042404576	0.775770921
0.046107357	0.724833949
0.049810147	0.680670505
0.053512917	0.642330469
0.05721568	0.608984964
0.06091845	0.579909086
0.064621218	0.55446636
0.06832399	0.532094822
0.072026752	0.512295438
0.075729512	0.494621812
0.079432272	0.478672079
0.083135031	0.464082464
0.086837786	0.450522948
0.090540544	0.437695341
0.094243312	0.425334071
0.09794607	0.413209856
0.101648825	0.401135701
0.105351579	0.388975005
0.109054336	0.376649776
0.112757097	0.364146864
0.116459849	0.351519541
0.120162608	0.338881946
0.123865357	0.326396005
0.127568112	0.3142511
0.131270864	0.302640509
0.134973621	0.291738222
0.138676383	0.281680886
0.14237913	0.272557298
0.14608189	0.264405858
0.14978465	0.257219216
0.153487405	0.250952968
0.157190176	0.245536292
0.160892939	0.240882446
0.164595701	0.236897511
0.16829847	0.233487191
0.172001224	0.230561476
0.175703988	0.228037367
0.179406739	0.225840342
0.183109501	0.22390465
0.186812286	0.222173081
0.190515044	0.220596313
0.194217798	0.219132018
0.197920561	0.217744015
0.201623338	0.21640142
0.2053261	0.215077882
0.209028863	0.213750896
0.212731638	0.212401271
0.2164344	0.211012704
0.220137159	0.209571422
0.223839933	0.208065948
0.227542705	0.206486956
0.231245473	0.204827161
0.234948247	0.203081273
0.238651007	0.201246009
0.242353771	0.19932008
0.246056535	0.197304232
0.249759296	0.195201249
0.253462075	0.193015923
0.257164856	0.190755034
0.260867623	0.188427228
0.264570388	0.186042846
0.268273142	0.183613735
0.271975899	0.181152956
0.275678671	0.178674482
0.279381438	0.176192866
0.283084209	0.173722831
0.286786984	0.171278913
0.290489741	0.168875116
0.294192511	0.166524527
0.297895288	0.164239093
0.301598064	0.162029374
0.30530083	0.159904379
0.309003606	0.15787145
0.312706366	0.15593628
0.316409129	0.154102883
0.320111892	0.152373709
0.323814658	0.150749746
0.32751744	0.149230663
0.331220205	0.147814998
0.334922968	0.146500294
0.338625751	0.145283288
0.342328528	0.144160099
0.34603131	0.143126354
0.349734084	0.142177355
0.353436855	0.141308188
0.357139628	0.140513839
0.360842412	0.139789287
0.364545175	0.139129584
0.368247948	0.138529897
0.371950715	0.137985574
0.375653482	0.137492165
0.37935626	0.13704545
0.383059045	0.136641456
0.38676182	0.136276463
0.390464597	0.135946999
0.394167374	0.135649847
