0.000000000000000000e+00, -4.625929269271485328e-18, 0.000000000000000000e+00
1.666666666666666990e-02, 7.215816273189865808e-04, 3.393969838803390180e-04
3.333333333333333981e-02, 7.731556580419005715e-04, 4.072687157437831075e-04
5.000000000000000278e-02, 7.809261499446420269e-04, 4.367447240251074781e-04
6.666666666666667962e-02, 7.821093211196191927e-04, 4.506716428916688645e-04
8.333333333333334259e-02, 7.822903943519480619e-04, 4.573953487921790929e-04
1.000000000000000056e-01, 7.823181601053437505e-04, 4.606574854629543457e-04
1.166666666666666824e-01, 7.823224716679409328e-04, 4.622426218633390589e-04
1.333333333333333592e-01, 7.823231742068179409e-04, 4.630125510681709178e-04
1.500000000000000222e-01, 7.823233138198832986e-04, 4.633871716416054971e-04
1.666666666666666852e-01, 7.823233736784796768e-04, 4.635695468594637925e-04
1.833333333333333759e-01, 7.823234135258346931e-04, 4.636583665936151494e-04
2.000000000000000111e-01, 7.823234302347358829e-04, 4.637017311220795559e-04
2.166666666666667018e-01, 7.823234385335815430e-04, 4.637229445951376937e-04
2.333333333333333648e-01, 7.823234483590081481e-04, 4.637333866571162369e-04
2.500000000000000000e-01, 7.823234671804757531e-04, 4.637385775519245229e-04
2.666666666666667185e-01, 7.823235015601389319e-04, 4.637412036285576910e-04
2.833333333333333814e-01, 7.823235594706696864e-04, 4.637425841731524032e-04
2.878889164229990194e-01, 7.823235797153577737e-04, 4.637428416483068815e-04
3.045555830896656824e-01, 6.074031011882438988e-05, 1.243431262867106745e-04
3.212222497563323453e-01, 9.169491718220223344e-06, 5.647252878098497220e-05
3.378889164229990083e-01, 1.396129299629875240e-06, 2.699275935738662055e-05
3.545555830896656713e-01, 2.125879600532804483e-07, 1.305934210754240010e-05
3.712222497563323342e-01, 3.254586197461734889e-08, 6.338163756743818559e-06
3.878889164229990527e-01, 4.863649442735128777e-09, 3.078072753792566996e-06
4.045555830896657157e-01, 6.462035787648057525e-10, 1.495105169774013728e-06
4.212222497563323231e-01, 1.610904709265725568e-11, 7.270714321898725117e-07
4.378889164229989861e-01, -8.712210186688513645e-11, 3.532354502263166858e-07
4.545555830896657046e-01, -9.989268105455115926e-11, 1.715928349537779716e-07
4.712222497563323675e-01, -7.215803683481430975e-04, -3.393157335227233828e-04
4.878889164229990860e-01, -7.731565831045221276e-04, -4.072316425717866103e-04
5.045555830896657490e-01, -7.809236033967222263e-04, -4.367168279939728347e-04
5.212222497563323564e-01, -7.821105508149149782e-04, -4.506624717419065000e-04
5.378889164229990749e-01, -7.822917932155623068e-04, -4.573923987960179516e-04
5.545555830896656824e-01, -7.823194761228174574e-04, -4.606568548205090710e-04
5.712222497563324008e-01, -7.823237000336808952e-04, -4.622442368542563156e-04
5.878889164229991193e-01, -7.823243146110329038e-04, -4.630151549028453228e-04
5.959330193926358765e-01, -7.823243623109469094e-04, -4.632295528814446800e-04
6.125996860593024840e-01, -6.871772397855411109e-04, -4.217637301130187834e-04
6.292663527259692025e-01, -6.035993696641490285e-04, -3.775127587136023477e-04
6.459330193926359209e-01, -5.343755210389316375e-04, -3.369438738182700503e-04
6.625996860593026394e-01, -4.760538105504178992e-04, -3.009572554966810751e-04
6.792663527259692469e-01, -4.251281601239091808e-04, -2.689541819912296631e-04
6.959330193926358543e-01, -3.802046168151938452e-04, -2.405185261414506421e-04
7.125996860593025728e-01, -3.404117299884479894e-04, -2.152647775081997816e-04
7.292663527259692913e-01, -3.053280941778047162e-04, -1.929297748055053133e-04
7.459330193926360097e-01, -2.745432368699140678e-04, -1.732758239200097704e-04
7.625996860593026172e-01, -2.474915216246003041e-04, -1.559842546910767574e-04
7.792663527259692247e-01, -1.965314953621804666e-05, -4.414564108726766169e-05
7.959330193926359431e-01, 7.186144341939493642e-04, 3.192164673963023675e-04
8.125996860593025506e-01, 7.727053266384664330e-04, 3.976093974080909129e-04
8.292663527259692691e-01, 7.808607114485307046e-04, 4.320753231632959543e-04
8.459330193926359875e-01, 7.821020067669865079e-04, 4.484117575603862888e-04
8.625996860593025950e-01, 7.822916302801717582e-04, 4.563037832742351026e-04
8.792663527259693135e-01, 7.823206071962165694e-04, 4.601283916258823545e-04
8.959330193926359209e-01, 7.823250874709284514e-04, 4.619883652977618024e-04
9.125996860593025284e-01, 7.823257503209013865e-04, 4.628921702411534895e-04
9.292663527259692469e-01, 7.823257877012493354e-04, 4.633314070404308065e-04
9.459330193926358543e-01, 7.823257239770349536e-04, 4.635449549482536982e-04
9.625996860593025728e-01, 7.823256491572756245e-04, 4.636488306453954468e-04
9.792663527259692913e-01, 7.823254953256256238e-04, 4.636993606763686882e-04
9.959330193926358987e-01, 7.823252764015536107e-04, 4.637239622892259830e-04
1.012599686059302506e+00, 7.823250351025002811e-04, 4.637359635017925148e-04
1.029266352725969114e+00, 7.823248340151807423e-04, 4.637418606212805028e-04
1.033803390392419530e+00, 7.823247851815789749e-04, 4.637428756144341556e-04
1.050470057059086137e+00, 6.074140067707042048e-05, 1.243427357438806654e-04
1.067136723725752745e+00, 9.163799619767816555e-06, 5.646929730366695286e-05
1.083803390392419574e+00, 1.395218904014183107e-06, 2.699158160886193166e-05
1.100470057059086182e+00, 2.122107631268975601e-07, 1.305872320480743237e-05
1.117136723725752789e+00, 3.201119461770261180e-08, 6.336641458991376537e-06
1.133803390392419619e+00, 4.722840726453556123e-09, 3.077182070106559201e-06
1.150470057059086226e+00, 5.997085567057435802e-10, 1.494784461730734613e-06
1.167136723725753056e+00, -2.971085506831320448e-11, 7.258003280384230286e-07
1.183803390392419663e+00, -1.121726989641510128e-10, 3.523677590234569844e-07
1.200470057059086271e+00, -1.163988464042241397e-10, 1.711760266825503840e-07
1.217136723725752878e+00, -7.215818875006071867e-04, -3.393184848726119702e-04
1.233803390392419486e+00, -7.731547678625996399e-04, -4.072308300475629798e-04
1.250470057059086093e+00, -7.809262559429298650e-04, -4.367210253860951308e-04
1.267136723725752923e+00, -7.821131174500514996e-04, -4.506664093223121132e-04
1.283803390392419530e+00, -7.822942319994329041e-04, -4.573938146149275456e-04
1.300470057059086137e+00, -7.823219478038729224e-04, -4.606594769921988131e-04
1.317136723725752967e+00, -7.823261324719457026e-04, -4.622458346880986037e-04
1.333803390392419574e+00, -7.823266921783482387e-04, -4.630179500836595070e-04
1.350470057059086404e+00, -7.823266457727963115e-04, -4.633931324323998309e-04
1.355743218524767091e+00, -7.823266011289879132e-04, -4.634655293157205762e-04
1.372409885191433698e+00, -6.898431320791663856e-04, -4.230502170241990235e-04
1.389076551858100306e+00, -6.089147176452917214e-04, -3.801211133513792014e-04
1.405743218524766913e+00, -5.416490368118330456e-04, -3.406993386358486090e-04
1.422409885191433521e+00, -4.847085839763635041e-04, -3.055973498885607869e-04
1.439076551858100128e+00, -4.355414005096364788e-04, -2.746204729268160861e-04
1.455743218524767180e+00, -3.921297474281961164e-04, -2.471093312422540799e-04
1.472409885191433787e+00, -3.534411770429369171e-04, -2.225893183608071782e-04
1.489076551858100395e+00, -3.191180604772878536e-04, -2.007980006031798300e-04
1.505743218524767002e+00, -2.888274676524113884e-04, -1.815189341723966166e-04
1.522409885191433832e+00, -2.621150390472480672e-04, -1.644927593155327827e-04
1.539076551858100439e+00, -2.078238579161287077e-05, -4.638806786784327316e-05
