0.000000000000000000e+00, -4.625929269271485328e-18, 0.000000000000000000e+00
1.666666666666666644e-02, 2.405255501042521677e-04, 1.131316749233169397e-04
3.333333333333333287e-02, 2.577184396942056206e-04, 1.357561990696546739e-04
5.000000000000000278e-02, 2.603088417479860941e-04, 1.455825214498745752e-04
6.666666666666666574e-02, 2.607032191874364174e-04, 1.502268742629139298e-04
8.333333333333332871e-02, 2.607633351591671944e-04, 1.524678466328278795e-04
1.000000000000000056e-01, 2.607724556016645118e-04, 1.535527599598868458e-04
1.166666666666666685e-01, 2.607738607269629075e-04, 1.540804859136013364e-04
1.333333333333333315e-01, 2.607740792701992039e-04, 1.543373667108236772e-04
1.500000000000000222e-01, 2.607741157146320704e-04, 1.544621340584484371e-04
1.666666666666666574e-01, 2.607741241665226793e-04, 1.545226783410944048e-04
1.833333333333333481e-01, 2.607741280567420434e-04, 1.545521467664392730e-04
2.000000000000000111e-01, 2.607741310191772992e-04, 1.545664265646684858e-04
2.166666666666666741e-01, 2.607741337469031678e-04, 1.545733799309809077e-04
2.333333333333333370e-01, 2.607741364421860752e-04, 1.545767770201202215e-04
2.500000000000000000e-01, 2.607741391950820224e-04, 1.545784431762606324e-04
2.666666666666666630e-01, 2.607741420641706154e-04, 1.545792561063666218e-04
2.833333333333333259e-01, 2.607741450692781715e-04, 1.545796569337749957e-04
3.000000000000000444e-01, 2.607741482341699142e-04, 1.545798585512509653e-04
3.166666666666666519e-01, 2.607741515625810829e-04, 1.545799619591294439e-04
3.333333333333333148e-01, 2.607741550510129028e-04, 1.545800172862660607e-04
3.500000000000000333e-01, 2.607741586972743097e-04, 1.545800492180400174e-04
3.666666666666666963e-01, 2.607741624841391202e-04, 1.545800698510591280e-04
3.833333333333333037e-01, 2.607741663686984610e-04, 1.545800850462008495e-04
4.000000000000000222e-01, 2.607741702781024573e-04, 1.545800975430489696e-04
4.166666666666666852e-01, 2.607741741014152717e-04, 1.545801087313804266e-04
4.333333333333333481e-01, 2.607741777122464153e-04, 1.545801193001200221e-04
4.499999999999999556e-01, 2.607741810145136206e-04, 1.545801295656631577e-04
4.666666666666666741e-01, 2.607741839817349786e-04, 1.545801396771833130e-04
4.833333333333333370e-01, 2.607741866491556249e-04, 1.545801497209375527e-04
5.000000000000000000e-01, 2.607741890281450457e-04, 1.545801597442914444e-04
5.166666666666667185e-01, 2.607741911833568187e-04, 1.545801697542198774e-04
5.333333333333333259e-01, 2.607741931771994097e-04, 1.545801797882254320e-04
5.499999999999999334e-01, 2.607741950698449010e-04, 1.545801898262414776e-04
5.666666666666666519e-01, 2.607741968833565899e-04, 1.545801998713361707e-04
5.833333333333332593e-01, 2.607741986185822141e-04, 1.545802099320780154e-04
6.000000000000000888e-01, 2.607742002921071937e-04, 1.545802200493663430e-04
6.166666666666666963e-01, 2.607742019288601014e-04, 1.545802302210987772e-04
6.333333333333333037e-01, 2.607742035637065480e-04, 1.545802404349512732e-04
6.500000000000000222e-01, 2.607742052562567821e-04, 1.545802507097970803e-04
6.666666666666666297e-01, 2.607742070315712695e-04, 1.545802609740783672e-04
6.833333333333332371e-01, 2.607742089089629578e-04, 1.545802712347155421e-04
7.000000000000000666e-01, 2.607742109037079303e-04, 1.545802814655211112e-04
7.166666666666666741e-01, 2.607742130101560842e-04, 1.545802915974972341e-04
7.333333333333333925e-01, 2.607742153046432756e-04, 1.545803016287239243e-04
7.500000000000000000e-01, 2.607742178793282070e-04, 1.545803115528891737e-04
7.666666666666666075e-01, 2.607742208060665943e-04, 1.545803213204033095e-04
7.833333333333333259e-01, 2.607742241038885165e-04, 1.545803309528662412e-04
8.000000000000000444e-01, 2.607742277548031023e-04, 1.545803404654000140e-04
8.166666666666667629e-01, 2.607742316594552031e-04, 1.545803498338389813e-04
8.333333333333333703e-01, 2.607742356998041505e-04, 1.545803591012271077e-04
8.499999999999999778e-01, 2.607742397214492551e-04, 1.545803682975833494e-04
8.666666666666666963e-01, 2.607742434871276166e-04, 1.545803774560437706e-04
8.833333333333333037e-01, 2.607742469054777465e-04, 1.545803866454820705e-04
8.999999999999999112e-01, 2.607742501443232447e-04, 1.545803958567083618e-04
9.166666666666667407e-01, 2.607742532561989107e-04, 1.545804052068982550e-04
9.333333333333333481e-01, 2.607742561728950922e-04, 1.545804146865083857e-04
9.499999999999999556e-01, 2.607742590778916480e-04, 1.545804243465515504e-04
9.666666666666666741e-01, 2.607742621331689790e-04, 1.545804342190010337e-04
9.833333333333332815e-01, 2.607742655356112610e-04, 1.545804443376334739e-04
1.000000000000000000e+00, 2.607742704735685848e-04, 1.545804547462698833e-04
1.016666666666666829e+00, 2.607742777254213489e-04, 1.545804654908577199e-04
1.033333333333333437e+00, 2.607742840639247473e-04, 1.545804764908300830e-04
1.044914562181318951e+00, 2.607742874129359198e-04, 1.545804841459998754e-04
1.061581228847985559e+00, 2.024823863302820050e-05, 4.144824301126944638e-05
1.078247895514652166e+00, 3.057238920965744904e-06, 1.882446448449251944e-05
1.094914562181318995e+00, 4.652351356232429085e-07, 8.997566195437929932e-06
1.111581228847985603e+00, 7.139999757685586035e-08, 4.353264583469885870e-06
1.128247895514652210e+00, 1.098656901289819186e-08, 2.112494080413797845e-06
